class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Onda Onda,0.6390990018844604,0.27606475353240967,-0.2387273758649826,0.999843180179596,0.6439738273620605,0.26343703269958496,-0.19097496569156647,0.9997439384460449,0.6473200917243958,0.2641727924346924,-0.19101174175739288,0.9997161626815796,0.6500820517539978,0.26464012265205383,-0.19097694754600525,0.999652624130249,0.6293082237243652,0.2602882981300354,-0.23368661105632782,0.9997735023498535,0.6224163770675659,0.25888073444366455,-0.2337956726551056,0.9997919201850891,0.6159112453460693,0.25763845443725586,-0.23386959731578827,0.9998035430908203,0.6428980827331543,0.27183961868286133,0.04285296052694321,0.9996079206466675,0.5986019372940063,0.263109028339386,-0.13049066066741943,0.9998788237571716,0.6406590342521667,0.28993433713912964,-0.14516696333885193,0.9992156028747559,0.6219875812530518,0.2859472930431366,-0.19989588856697083,0.9995740056037903,0.6389467120170593,0.3605022430419922,0.2824464440345764,0.9994406700134277,0.5514351725578308,0.3434181213378906,-0.193880096077919,0.9999454617500305,0.6088635921478271,0.4613027274608612,0.41908368468284607,0.11467627435922623,0.5577251315116882,0.4509040117263794,-0.45048147439956665,0.9928703308105469,0.6243350505828857,0.5316919684410095,0.28077757358551025,0.18396708369255066,0.6548746824264526,0.3861989378929138,-0.5650330185890198,0.9725636839866638,0.6440387964248657,0.5508435964584351,0.27817288041114807,0.1851131021976471,0.6728147864341736,0.3700191378593445,-0.615184485912323,0.9406351447105408,0.6464985013008118,0.5487309098243713,0.24610845744609833,0.1922813355922699,0.6704424619674683,0.359841525554657,-0.5904825925827026,0.9359329342842102,0.6357274055480957,0.538744330406189,0.25969380140304565,0.19802400469779968,0.6639505624771118,0.36373040080070496,-0.5539458990097046,0.9076324701309204,0.6135722398757935,0.5623856782913208,0.12442091852426529,0.9997619986534119,0.5405374765396118,0.5577962398529053,-0.12393591552972794,0.9996901154518127,0.7304225564002991,0.698778510093689,-0.07723107933998108,0.988586962223053,0.49937739968299866,0.7380266785621643,-0.1738530844449997,0.9944024682044983,0.669471025466919,0.8639855980873108,0.15822318196296692,0.985580325126648,0.41870802640914917,0.8575221300125122,0.05154556781053543,0.9892513155937195,0.6487377882003784,0.8845616579055786,0.17329798638820648,0.9380442500114441,0.4054366648197174,0.8713677525520325,0.064676932990551,0.8130897283554077,0.7295004725456238,0.9112058281898499,0.014760388061404228,0.974886953830719,0.438505083322525,0.9193569421768188,-0.1221369281411171,0.9701811671257019
Onda Onda,0.6409422159194946,0.2741817533969879,-0.23449620604515076,0.9998459815979004,0.6452019810676575,0.260736882686615,-0.18765833973884583,0.9997554421424866,0.6484006643295288,0.26147711277008057,-0.18768537044525146,0.9997311234474182,0.6508285403251648,0.26195910573005676,-0.18762177228927612,0.9996689558029175,0.6312463283538818,0.2578045725822449,-0.22950974106788635,0.9997814893722534,0.6245373487472534,0.25647056102752686,-0.229618102312088,0.9998006224632263,0.6180934309959412,0.2553103268146515,-0.22968819737434387,0.9998083114624023,0.6413154602050781,0.2684897780418396,0.049036554992198944,0.9996278882026672,0.5998386144638062,0.260525643825531,-0.1572386771440506,0.9998818635940552,0.6415448188781738,0.28865665197372437,-0.14054147899150848,0.9992440342903137,0.6240951418876648,0.28510138392448425,-0.19895851612091064,0.9995854496955872,0.6325574517250061,0.3605600893497467,0.2666046917438507,0.9994622468948364,0.5482671856880188,0.3368571102619171,-0.2710731029510498,0.9999359846115112,0.608309268951416,0.4610116183757782,0.3567417562007904,0.133736252784729,0.5590782761573792,0.416800320148468,-0.6237728595733643,0.9933177828788757,0.646296501159668,0.5310377478599548,0.18671241402626038,0.2358606606721878,0.6554670929908752,0.35041794180870056,-0.8139250874519348,0.975039005279541,0.6686362028121948,0.5522413849830627,0.18502558767795563,0.23375920951366425,0.6749119162559509,0.32900503277778625,-0.8809105753898621,0.945907473564148,0.6726794242858887,0.5502718091011047,0.15155313909053802,0.24157418310642242,0.6740800142288208,0.32449862360954285,-0.8403810262680054,0.9415915608406067,0.6649289131164551,0.5403468012809753,0.1669401079416275,0.2455402910709381,0.6661823987960815,0.33389174938201904,-0.7993080615997314,0.9154596924781799,0.6070469617843628,0.5584545731544495,0.12792477011680603,0.9997696876525879,0.5297583937644958,0.5524526238441467,-0.1274675577878952,0.999688982963562,0.7234069108963013,0.6901938915252686,-0.07950890064239502,0.9891791343688965,0.49180442094802856,0.7323058247566223,-0.19293740391731262,0.9945383071899414,0.6701602339744568,0.8614740371704102,0.1415749490261078,0.9864647388458252,0.41869300603866577,0.8573179244995117,0.011941417120397091,0.989784836769104,0.6510164141654968,0.8837754726409912,0.15584948658943176,0.9403532147407532,0.4046652913093567,0.8717699646949768,0.023312941193580627,0.8181614279747009,0.7322072982788086,0.9090818762779236,-0.0017866339767351747,0.9763047099113464,0.43961507081985474,0.9188774824142456,-0.16078241169452667,0.9717485904693604
Onda Onda,0.6401116251945496,0.26650482416152954,-0.26983633637428284,0.999849259853363,0.6458821296691895,0.255024790763855,-0.22291907668113708,0.9997678995132446,0.6491998434066772,0.2560659348964691,-0.22296655178070068,0.9997461438179016,0.6516598463058472,0.25693413615226746,-0.22297894954681396,0.9996861219406128,0.6317564249038696,0.25182077288627625,-0.2615242302417755,0.9997878074645996,0.6248481273651123,0.2505092918872833,-0.26162973046302795,0.9998069405555725,0.618096113204956,0.249227374792099,-0.2616753578186035,0.9998098611831665,0.6422144174575806,0.2640621066093445,0.013653325848281384,0.9996512532234192,0.6003981828689575,0.2542707324028015,-0.16632245481014252,0.9998809695243835,0.6408449411392212,0.28212594985961914,-0.17973026633262634,0.9992743730545044,0.6227179169654846,0.27823033928871155,-0.23126450181007385,0.9995889067649841,0.6305831670761108,0.35664230585098267,0.21809270977973938,0.9994866847991943,0.5490676760673523,0.32425856590270996,-0.2707725167274475,0.9999101161956787,0.6082404255867004,0.4583248496055603,0.31434085965156555,0.16987861692905426,0.5651090145111084,0.37293246388435364,-0.6500529646873474,0.9935680031776428,0.6527158617973328,0.5287672877311707,0.18022656440734863,0.29603201150894165,0.6691609025001526,0.31076228618621826,-0.8508764505386353,0.9771115779876709,0.6749595403671265,0.5518841743469238,0.1839320957660675,0.2900472581386566,0.6967087984085083,0.29600855708122253,-0.9152410626411438,0.9502726793289185,0.6821743249893188,0.5504785180091858,0.15286222100257874,0.2981263995170593,0.6989967823028564,0.291565865278244,-0.8701663017272949,0.9462693929672241,0.6705543398857117,0.5395008325576782,0.16400980949401855,0.29981884360313416,0.6897549033164978,0.29825669527053833,-0.8356649279594421,0.9218413829803467,0.5958494544029236,0.5495439767837524,0.12667261064052582,0.9997769594192505,0.5197287797927856,0.5415815114974976,-0.12627144157886505,0.9996819496154785,0.7143018245697021,0.6790977716445923,-0.08350160717964172,0.9897562265396118,0.4824441373348236,0.7225082516670227,-0.20172424614429474,0.9947395324707031,0.670994222164154,0.8585234880447388,0.13878117501735687,0.9872236251831055,0.41879701614379883,0.8570034503936768,-0.00282412301748991,0.990211009979248,0.6522568464279175,0.8803924322128296,0.15226329863071442,0.9409225583076477,0.4046298861503601,0.871945858001709,0.008336947299540043,0.8186327219009399,0.731717586517334,0.9077608585357666,-0.010877864435315132,0.9772300124168396,0.4403521418571472,0.918608546257019,-0.1774272322654724,0.9728214740753174
Onda Onda,0.6406644582748413,0.2636832594871521,-0.2644610106945038,0.9998542070388794,0.6476207971572876,0.2517864406108856,-0.21719665825366974,0.9997797608375549,0.651134192943573,0.2527449429035187,-0.21723473072052002,0.9997597336769104,0.6537689566612244,0.2535606920719147,-0.21725186705589294,0.9997022747993469,0.6326690912246704,0.24884073436260223,-0.25667116045951843,0.9997947216033936,0.6261595487594604,0.24786332249641418,-0.25675874948501587,0.9998131394386292,0.6193098425865173,0.24678081274032593,-0.25681108236312866,0.9998127818107605,0.6446064710617065,0.26096487045288086,0.020347770303487778,0.9996726512908936,0.6018345952033997,0.25199440121650696,-0.16153427958488464,0.9998806715011597,0.6414324045181274,0.2794637978076935,-0.1740817278623581,0.9992977380752563,0.6235419511795044,0.27654731273651123,-0.22653472423553467,0.9995942115783691,0.6283426880836487,0.35657891631126404,0.2134968340396881,0.9995182156562805,0.548718273639679,0.3143084943294525,-0.2580912411212921,0.9998933672904968,0.6081680059432983,0.4565226137638092,0.28466206789016724,0.21505045890808105,0.5787690281867981,0.32456257939338684,-0.6457253694534302,0.9937806129455566,0.6570066213607788,0.5283442139625549,0.1124006137251854,0.35478830337524414,0.6874066591262817,0.2890360653400421,-0.8439227342605591,0.9785675406455994,0.680832028388977,0.5508937239646912,0.10887318849563599,0.34516438841819763,0.7163472771644592,0.28529608249664307,-0.9069692492485046,0.9531739950180054,0.686142086982727,0.5484076738357544,0.08139853179454803,0.35384729504585266,0.7235453128814697,0.2858092486858368,-0.8590367436408997,0.9493913650512695,0.6724900007247925,0.5377523899078369,0.09692735224962234,0.35315924882888794,0.7124501466751099,0.2884376645088196,-0.8277308344841003,0.9258577227592468,0.5836349129676819,0.5429704785346985,0.12283488363027573,0.9997767806053162,0.5074397921562195,0.5328526496887207,-0.12252222001552582,0.9996604919433594,0.7028342485427856,0.6742495894432068,-0.08618722856044769,0.9899700880050659,0.47447532415390015,0.7139427065849304,-0.19868406653404236,0.9947739839553833,0.6710296869277954,0.8580591678619385,0.12705396115779877,0.9873543381690979,0.4187859892845154,0.855406641960144,0.007635994348675013,0.9900944232940674,0.6527243256568909,0.8798156976699829,0.13966043293476105,0.9376456141471863,0.40514683723449707,0.8718671798706055,0.019644370302557945,0.8116515874862671,0.731723427772522,0.9052870869636536,-0.018258828669786453,0.9770827889442444,0.4407697319984436,0.9181654453277588,-0.16984543204307556,0.9724172949790955
Onda Onda,0.6416617035865784,0.25956153869628906,-0.2669166028499603,0.9998616576194763,0.6484264135360718,0.24899522960186005,-0.22066764533519745,0.9997943639755249,0.6522533297538757,0.2504902184009552,-0.22070364654064178,0.9997760057449341,0.6552060842514038,0.25178635120391846,-0.22074487805366516,0.9997221231460571,0.6332240104675293,0.2446056753396988,-0.2592788636684418,0.999805212020874,0.627178966999054,0.24340809881687164,-0.25934332609176636,0.9998224973678589,0.6209100484848022,0.24231703579425812,-0.25939124822616577,0.9998196363449097,0.647975504398346,0.25949278473854065,0.018793772906064987,0.9996970295906067,0.6079365015029907,0.24811147153377533,-0.16016168892383575,0.9998831152915955,0.6419306993484497,0.27665919065475464,-0.17529207468032837,0.9993340969085693,0.6246036291122437,0.27186307311058044,-0.22703151404857635,0.9996077418327332,0.6280988454818726,0.35522156953811646,0.21362535655498505,0.9995517134666443,0.5494463443756104,0.30483049154281616,-0.25273141264915466,0.9998757839202881,0.6082755327224731,0.45320218801498413,0.29341307282447815,0.2684037387371063,0.588269054889679,0.3068239986896515,-0.6283349990844727,0.993861734867096,0.6600093245506287,0.5241036415100098,0.10736735165119171,0.4135652780532837,0.6992589235305786,0.28329339623451233,-0.8203340768814087,0.9795894026756287,0.6845235228538513,0.543083906173706,0.10138635337352753,0.40234440565109253,0.7259813547134399,0.28859683871269226,-0.8821490406990051,0.9553370475769043,0.6896132230758667,0.54320228099823,0.07109077274799347,0.411202996969223,0.7405370473861694,0.29273781180381775,-0.840035080909729,0.9518027901649475,0.6770925521850586,0.5344653725624084,0.09072920680046082,0.4090486466884613,0.7243890166282654,0.2911081910133362,-0.8064948320388794,0.9289535284042358,0.5751612782478333,0.5368878841400146,0.12321062386035919,0.9997737407684326,0.49878063797950745,0.5237817764282227,-0.12293760478496552,0.999622642993927,0.6888681054115295,0.6726313233375549,-0.08067668974399567,0.989801287651062,0.46722346544265747,0.7060323357582092,-0.19782938063144684,0.9947301745414734,0.6699317097663879,0.8582299947738647,0.10583311319351196,0.9869371652603149,0.4187833368778229,0.8523592352867126,-0.011815262027084827,0.989739179611206,0.652586042881012,0.8800113201141357,0.11590437591075897,0.9329096674919128,0.4055495858192444,0.871472954750061,-0.002513736020773649,0.8047882914543152,0.7283617258071899,0.9052683711051941,-0.040195636451244354,0.9759772419929504,0.44007769227027893,0.9162251949310303,-0.19226424396038055,0.9711801409721375
Onda Onda,0.6607372164726257,0.2618522346019745,-0.2524571418762207,0.9998638033866882,0.6612260341644287,0.2502332925796509,-0.2125793993473053,0.9998025894165039,0.6612467169761658,0.25109973549842834,-0.21255187690258026,0.9997860193252563,0.66106116771698,0.2516705095767975,-0.21264851093292236,0.999735414981842,0.6540917158126831,0.24631594121456146,-0.258501797914505,0.9998079538345337,0.6489782929420471,0.24477101862430573,-0.25865286588668823,0.9998242855072021,0.6434919834136963,0.24322274327278137,-0.25875169038772583,0.9998177289962769,0.64806067943573,0.2549643814563751,0.026076043024659157,0.9997121095657349,0.6229494214057922,0.24529573321342468,-0.17154982686042786,0.9998759627342224,0.6489228010177612,0.2778165936470032,-0.16582396626472473,0.9993550181388855,0.6404574513435364,0.2737066149711609,-0.22367067635059357,0.9996078610420227,0.6273036003112793,0.3505267798900604,0.22450044751167297,0.9995862245559692,0.5535934567451477,0.29868149757385254,-0.2654601037502289,0.9998610019683838,0.6083577275276184,0.44533947110176086,0.31704023480415344,0.31953129172325134,0.6021950840950012,0.29655763506889343,-0.6480875015258789,0.993903398513794,0.6613889336585999,0.5163389444351196,0.13664516806602478,0.4676121473312378,0.7084574699401855,0.2919708788394928,-0.812578022480011,0.9801477193832397,0.6880952715873718,0.5375785827636719,0.12912346422672272,0.45513322949409485,0.7337378263473511,0.2969249486923218,-0.8747803568840027,0.956528902053833,0.6907442808151245,0.5366687178611755,0.09957936406135559,0.4638746976852417,0.7387143969535828,0.30256956815719604,-0.833686351776123,0.9530971646308899,0.6792316436767578,0.5291001200675964,0.11972357332706451,0.46048039197921753,0.7270387411117554,0.30368322134017944,-0.7984911203384399,0.9303973317146301,0.5666677951812744,0.5334646701812744,0.12482832372188568,0.9997681379318237,0.4938877522945404,0.5180570483207703,-0.12469734251499176,0.9995807409286499,0.6800010204315186,0.6720867156982422,-0.06281976401805878,0.9888885021209717,0.46444398164749146,0.7008489966392517,-0.19235119223594666,0.9944603443145752,0.6688209176063538,0.8582518100738525,0.0895078256726265,0.9854387044906616,0.41855788230895996,0.8514308333396912,-0.02800566516816616,0.9890405535697937,0.6515305638313293,0.8800801634788513,0.09601618349552155,0.9289284944534302,0.40648430585861206,0.8714780211448669,-0.021869095042347908,0.801518440246582,0.7266131639480591,0.9054324626922607,-0.06350892782211304,0.9745644330978394,0.4381093382835388,0.9159933924674988,-0.21489882469177246,0.9699509739875793
Onda Onda,0.6686763763427734,0.2631071209907532,-0.17244017124176025,0.999875545501709,0.6677058935165405,0.2509777545928955,-0.13103975355625153,0.9998206496238708,0.6666694283485413,0.25153854489326477,-0.1310117244720459,0.9998058676719666,0.6655145883560181,0.2517835795879364,-0.13106206059455872,0.9997600317001343,0.6628322601318359,0.2471257746219635,-0.1794482171535492,0.9998247027397156,0.658090353012085,0.24510353803634644,-0.17951533198356628,0.9998394250869751,0.6529910564422607,0.24288243055343628,-0.179526224732399,0.9998326301574707,0.6500304341316223,0.2533312737941742,0.09528128802776337,0.9997393488883972,0.6323783993721008,0.24239365756511688,-0.12431502342224121,0.9998860359191895,0.6549266576766968,0.27764272689819336,-0.08472710847854614,0.9994120597839355,0.6492674350738525,0.27348458766937256,-0.14862284064292908,0.9996410012245178,0.6277009844779968,0.34900474548339844,0.2627681493759155,0.9996247887611389,0.5630013942718506,0.2907813787460327,-0.24092479050159454,0.9998693466186523,0.6139184236526489,0.4422425627708435,0.2615463435649872,0.3625853955745697,0.6064324378967285,0.294543981552124,-0.6029408574104309,0.993384063243866,0.6658533811569214,0.49585404992103577,-0.06818336993455887,0.5169045329093933,0.7012994885444641,0.3003489077091217,-0.7426348924636841,0.9782999753952026,0.6967116594314575,0.5192764401435852,-0.10538991540670395,0.5041587352752686,0.7244718670845032,0.31077563762664795,-0.7985243201255798,0.9536995887756348,0.6981379985809326,0.5163816809654236,-0.12498104572296143,0.5126820206642151,0.7301374673843384,0.3177585005760193,-0.7678192257881165,0.9502519369125366,0.6848439574241638,0.5106216669082642,-0.08744548261165619,0.5082635283470154,0.7182821035385132,0.31583473086357117,-0.7321940660476685,0.9264310002326965,0.5608134865760803,0.5315812230110168,0.13243255019187927,0.9997844696044922,0.49229568243026733,0.5132235884666443,-0.13255521655082703,0.9996000528335571,0.6773307919502258,0.6715822815895081,-0.06699781864881516,0.9882952570915222,0.4629465639591217,0.6969426870346069,-0.2038654386997223,0.9945095777511597,0.6679737567901611,0.8591883182525635,0.0252035204321146,0.9843651652336121,0.4181077480316162,0.8513316512107849,-0.0933057963848114,0.9888015985488892,0.6508945226669312,0.8839078545570374,0.02680547535419464,0.928401529788971,0.406473308801651,0.8716322183609009,-0.09226667135953903,0.8028366565704346,0.7267532348632812,0.9055564999580383,-0.13615551590919495,0.9739460349082947,0.43792256712913513,0.9143962264060974,-0.2877066731452942,0.9697085022926331
Onda Onda,0.670632004737854,0.26181530952453613,-0.14771869778633118,0.9998873472213745,0.6706233024597168,0.24929657578468323,-0.10164757072925568,0.99983811378479,0.6707808971405029,0.2498994767665863,-0.1016014963388443,0.9998248219490051,0.6708377003669739,0.25030237436294556,-0.10159565508365631,0.999783456325531,0.6635981798171997,0.24521110951900482,-0.1470942199230194,0.999841570854187,0.6586993336677551,0.24306519329547882,-0.14718271791934967,0.9998548626899719,0.6537342071533203,0.2408941239118576,-0.14723029732704163,0.9998485445976257,0.6581090688705444,0.25350284576416016,0.13717040419578552,0.9997649788856506,0.6351397633552551,0.2415735423564911,-0.07081025093793869,0.9998969435691833,0.6612284779548645,0.2764301598072052,-0.05563924461603165,0.9994677305221558,0.6536475419998169,0.27219006419181824,-0.11612935364246368,0.9996747970581055,0.632740318775177,0.3495228886604309,0.34336355328559875,0.9996564388275146,0.5733441710472107,0.28739413619041443,-0.18973900377750397,0.9998800754547119,0.622434675693512,0.4426773488521576,0.45533815026283264,0.38398516178131104,0.6024591326713562,0.3079920709133148,-0.5435138940811157,0.9934493899345398,0.6691820025444031,0.49874669313430786,0.2566823661327362,0.553361713886261,0.6978194117546082,0.31773799657821655,-0.7017968893051147,0.9778063297271729,0.6948697566986084,0.5229339003562927,0.24417142570018768,0.538794755935669,0.7200570106506348,0.32078415155410767,-0.756066083908081,0.9528132081031799,0.6964691877365112,0.5202726721763611,0.21504834294319153,0.5479021072387695,0.7262846231460571,0.3389469385147095,-0.7219028472900391,0.94931960105896,0.6866551637649536,0.5110945701599121,0.2373635470867157,0.5416337251663208,0.7146230340003967,0.3268139362335205,-0.688373863697052,0.9250184297561646,0.5605716109275818,0.531969428062439,0.14649946987628937,0.9997963905334473,0.491996705532074,0.5130162835121155,-0.14659686386585236,0.9996214509010315,0.6763197779655457,0.6712489128112793,-0.07188930362462997,0.9880727529525757,0.4643908441066742,0.696171760559082,-0.2185077667236328,0.9948675632476807,0.6674327850341797,0.8625612258911133,-0.0031483308412134647,0.9837217926979065,0.4176021218299866,0.851428747177124,-0.15978077054023743,0.9891147613525391,0.6508421301841736,0.8896448612213135,-0.004599061794579029,0.9281770586967468,0.4064408242702484,0.8723564743995667,-0.16292688250541687,0.8079987168312073,0.7289923429489136,0.9055302143096924,-0.16091759502887726,0.973465085029602,0.4381144642829895,0.9144421815872192,-0.35489436984062195,0.9705034494400024
Onda Onda,0.6684165596961975,0.26251357793807983,-0.15564262866973877,0.9998983144760132,0.6701566576957703,0.249945729970932,-0.10641322284936905,0.9998540282249451,0.6714141964912415,0.25058242678642273,-0.10638753324747086,0.99984210729599,0.6726857423782349,0.25096529722213745,-0.10640989243984222,0.9998047947883606,0.6614652276039124,0.24586151540279388,-0.14720353484153748,0.9998571276664734,0.6564829349517822,0.24385064840316772,-0.14733979105949402,0.9998691082000732,0.651416540145874,0.241844043135643,-0.14740310609340668,0.99986332654953,0.6648297905921936,0.2538260817527771,0.140091672539711,0.9997883439064026,0.6337226629257202,0.2430831640958786,-0.04433567076921463,0.9999070167541504,0.6619411706924438,0.2771187722682953,-0.06213291361927986,0.999519944190979,0.6517156362533569,0.27304551005363464,-0.11606033146381378,0.9997063279151917,0.6515037417411804,0.3555988371372223,0.31664058566093445,0.9996890425682068,0.5740309357643127,0.294193834066391,-0.17043635249137878,0.9998897314071655,0.6544378995895386,0.43880152702331543,0.2734798192977905,0.432277113199234,0.6003031134605408,0.315425843000412,-0.6118725538253784,0.9930301308631897,0.6794061660766602,0.4981978237628937,-0.08857570588588715,0.5931840538978577,0.6507322192192078,0.30921968817710876,-0.8809612393379211,0.9757398366928101,0.6982102990150452,0.5187628269195557,-0.13127541542053223,0.5776788592338562,0.6557419300079346,0.3037213981151581,-0.9547110795974731,0.9498516917228699,0.6967862844467163,0.5143340826034546,-0.1501818299293518,0.5866254568099976,0.6521040201187134,0.31715601682662964,-0.9275086522102356,0.9462871551513672,0.6876674890518188,0.5095846652984619,-0.1088377982378006,0.579770028591156,0.6497271060943604,0.314388245344162,-0.8764652013778687,0.9213078618049622,0.564687967300415,0.5333713293075562,0.14640142023563385,0.9998137354850769,0.49371370673179626,0.5162445902824402,-0.14639344811439514,0.999652624130249,0.6783897280693054,0.6721192598342896,-0.10584080219268799,0.9887829422950745,0.4647204875946045,0.6981810331344604,-0.2355804741382599,0.9952686429023743,0.666002631187439,0.8648818731307983,-0.029386982321739197,0.984279453754425,0.41768878698349,0.8511436581611633,-0.16282771527767181,0.9895098209381104,0.6499409079551697,0.8926712274551392,-0.030844837427139282,0.9305789470672607,0.4064282476902008,0.8723328709602356,-0.16578538715839386,0.8119774460792542,0.729114830493927,0.9084292054176331,-0.20171566307544708,0.9745153188705444,0.4382669925689697,0.914486289024353,-0.3688313364982605,0.9714986681938171
Onda Onda,0.6761351823806763,0.2675522267818451,-0.11239258199930191,0.9999043941497803,0.6752743721008301,0.2532215714454651,-0.06587331742048264,0.9998648762702942,0.6758667230606079,0.25336307287216187,-0.06588993221521378,0.999854564666748,0.6764747500419617,0.25308606028556824,-0.065964475274086,0.9998201727867126,0.6678341031074524,0.24923254549503326,-0.11565017700195312,0.9998672604560852,0.6631712317466736,0.24684102833271027,-0.11575166881084442,0.9998786449432373,0.6585732698440552,0.24443276226520538,-0.11581355333328247,0.9998722076416016,0.6651818752288818,0.2542896568775177,0.16150715947151184,0.9998069405555725,0.6388405561447144,0.24359473586082458,-0.06183820217847824,0.9999129772186279,0.6680646538734436,0.28070032596588135,-0.025670310482382774,0.999553918838501,0.6592782139778137,0.276398628950119,-0.09150444716215134,0.9997242093086243,0.6513988375663757,0.356092631816864,0.3445843756198883,0.999713659286499,0.5789752006530762,0.29748237133026123,-0.1884981095790863,0.9998896718025208,0.653261125087738,0.4400363862514496,0.35817617177963257,0.4637971520423889,0.6036401391029358,0.32326459884643555,-0.5960274338722229,0.9898844361305237,0.6768549680709839,0.5007041096687317,0.009053891524672508,0.6190688610076904,0.6420203447341919,0.34934350848197937,-0.8596895933151245,0.9645747542381287,0.6941397190093994,0.5192564129829407,0.001842737547121942,0.5989559292793274,0.6451711654663086,0.3564818203449249,-0.9342320561408997,0.9373714923858643,0.6939471960067749,0.5161604285240173,-0.027813559398055077,0.6088525056838989,0.6548231840133667,0.36749547719955444,-0.9105972051620483,0.9338496327400208,0.6843270659446716,0.5103402733802795,-0.007024831138551235,0.600260317325592,0.6414749026298523,0.38190892338752747,-0.8559176325798035,0.9057838916778564,0.5665574073791504,0.5342417359352112,0.1592380702495575,0.9998042583465576,0.4956960082054138,0.5182015895843506,-0.1590687334537506,0.9996280074119568,0.6810932159423828,0.6734382510185242,-0.09522208571434021,0.9884719252586365,0.46544593572616577,0.6999453902244568,-0.25092342495918274,0.9953751564025879,0.6660309433937073,0.865293025970459,-0.005294852424412966,0.9834900498390198,0.4177494943141937,0.8506778478622437,-0.18172717094421387,0.9896541237831116,0.6487305760383606,0.8927116394042969,-0.00580154825001955,0.9308053851127625,0.40641674399375916,0.8723666667938232,-0.18577459454536438,0.8154219388961792,0.729148268699646,0.9143322706222534,-0.1606682538986206,0.9742181897163391,0.43809109926223755,0.915874719619751,-0.37516236305236816,0.9716145396232605
Onda Onda,0.680236279964447,0.2675745487213135,-0.14247168600559235,0.9999133944511414,0.6802978515625,0.253415048122406,-0.09810973703861237,0.9998779892921448,0.6818315386772156,0.2536501884460449,-0.09814853221178055,0.9998687505722046,0.6831164360046387,0.2534028887748718,-0.09821300208568573,0.9998375773429871,0.6698166131973267,0.24926848709583282,-0.13422296941280365,0.9998800158500671,0.664419412612915,0.24691349267959595,-0.1343730390071869,0.9998903274536133,0.6590209603309631,0.24463599920272827,-0.13444918394088745,0.999884307384491,0.6697772741317749,0.2551189064979553,0.1321735680103302,0.9998258948326111,0.6387487649917603,0.24493326246738434,-0.09929485619068146,0.9999213218688965,0.674579918384552,0.280770868062973,-0.05547109991312027,0.999596118927002,0.661127507686615,0.2765062153339386,-0.09972357004880905,0.9997501373291016,0.6475008130073547,0.35166487097740173,0.35863998532295227,0.9997335076332092,0.588959813117981,0.3059179484844208,-0.2374335527420044,0.9998986721038818,0.6431769728660583,0.44080451130867004,0.5508416891098022,0.44858962297439575,0.6048293113708496,0.362326055765152,-0.5724236965179443,0.9898506999015808,0.6766985654830933,0.5021452903747559,0.4527687132358551,0.6192307472229004,0.6442595720291138,0.4093377888202667,-0.7930542230606079,0.9651437401771545,0.6874438524246216,0.5215464234352112,0.462705135345459,0.5975763201713562,0.6475054621696472,0.42984527349472046,-0.8525547981262207,0.9386887550354004,0.6879211664199829,0.5181596279144287,0.42212215065956116,0.6089270710945129,0.6572701334953308,0.4387163817882538,-0.8200386762619019,0.9352759718894958,0.6825534701347351,0.5114630460739136,0.4315961003303528,0.5998901128768921,0.6449546217918396,0.4312798082828522,-0.7809634208679199,0.9079009890556335,0.5667503476142883,0.5346288084983826,0.1705845147371292,0.9998027682304382,0.5065649747848511,0.5199902653694153,-0.17032118141651154,0.999626100063324,0.6860052347183228,0.6767486333847046,-0.039914216846227646,0.9877445697784424,0.46915364265441895,0.7010357975959778,-0.24315741658210754,0.9956119060516357,0.6661471128463745,0.8665271997451782,0.02182428352534771,0.9818102717399597,0.41766467690467834,0.8513567447662354,-0.13755808770656586,0.9898152351379395,0.6479609608650208,0.8933194279670715,0.009892926551401615,0.9274060726165771,0.4057024121284485,0.8732756972312927,-0.13718341290950775,0.8208211064338684,0.7286058068275452,0.9170690178871155,-0.10393963009119034,0.9720277786254883,0.43860578536987305,0.9175641536712646,-0.31674689054489136,0.9719562530517578
